agent,attribute,value
convai_agent_11899,pusr,0.018864
convai_agent_11900,pusr,0.073899
convai_agent_11901,pusr,0.05937
convai_agent_11902,pusr,0.013645
convai_agent_11903,pusr,0.033344
convai_agent_11904,pusr,0.021974
convai_agent_11905,pusr,0.066262
convai_agent_11906,pusr,0.02296
convai_agent_11907,pusr,0.074649
convai_agent_11908,pusr,0.060107
convai_agent_11909,pusr,0.068383
convai_agent_11910,pusr,0.028902
convai_agent_11911,pusr,0.07988
convai_agent_11912,pusr,0.029707
convai_agent_11913,pusr,0.074932
convai_agent_11914,pusr,0.08
convai_agent_11915,pusr,0.030828
convai_agent_11916,pusr,0.06105
convai_agent_11917,pusr,0.047019
convai_agent_11918,pusr,0.067189
convai_agent_11919,pusr,0.011924
convai_agent_11920,pusr,0.091026
convai_agent_11921,pusr,0.08
convai_agent_11922,pusr,0.06449
convai_agent_11923,pusr,0.08
convai_agent_11924,pusr,0.030047
convai_agent_11925,pusr,0.051922
convai_agent_11926,pusr,0.018729
convai_agent_11927,pusr,0.034705
convai_agent_11928,pusr,0.040304
convai_agent_11929,pusr,0.063182
convai_agent_11930,pusr,0.034369
convai_agent_11931,pusr,0.003097
convai_agent_11932,pusr,0.017473
convai_agent_11933,pusr,0.049237
convai_agent_11934,pusr,0.083133
convai_agent_11935,pusr,0.052751
convai_agent_11936,pusr,0.099773
convai_agent_11937,pusr,0.067141
convai_agent_11938,pusr,0.035433
convai_agent_11939,pusr,0.072141
convai_agent_11940,pusr,0.018349
convai_agent_11941,pusr,0.066221
convai_agent_11942,pusr,0.07988
convai_agent_11943,pusr,0.017611
convai_agent_11944,pusr,0.063401
convai_agent_11945,pusr,0.069813
convai_agent_11946,pusr,0.08
convai_agent_11947,pusr,0.058337
convai_agent_11948,pusr,0.047971
convai_agent_11949,pusr,0.02396
convai_agent_11950,pusr,0.034408
convai_agent_11951,pusr,0.034279
convai_agent_11952,pusr,0.062654
convai_agent_11953,pusr,0.058991
convai_agent_11954,pusr,0.063197
convai_agent_11955,pusr,0.043737
convai_agent_11956,pusr,0.07766
convai_agent_11957,pusr,0.099221
convai_agent_11958,pusr,0.065845
convai_agent_11959,pusr,0.062637
convai_agent_11960,pusr,0.057616
convai_agent_11961,pusr,0.068722
convai_agent_11962,pusr,0.073622
convai_agent_11963,pusr,0.069323
convai_agent_11964,pusr,0.027994
convai_agent_11965,pusr,0.055335
convai_agent_11966,pusr,0.009421
convai_agent_11967,pusr,0.065557
convai_agent_11968,pusr,0.098141
convai_agent_11969,pusr,0.069219
convai_agent_11970,pusr,0.047115
convai_agent_11971,pusr,0.061576
convai_agent_11972,pusr,0.062912
convai_agent_11973,pusr,0.033504
convai_agent_11974,pusr,0.042634
convai_agent_11975,pusr,0.035419
convai_agent_11976,pusr,0.032919
convai_agent_11977,pusr,0.048383
convai_agent_11978,pusr,0.030408
convai_agent_11979,pusr,0.066388
convai_agent_11980,pusr,0.07244
convai_agent_11981,pusr,0.021979
convai_agent_11982,pusr,0.068313
convai_agent_11983,pusr,0.056113
convai_agent_11984,pusr,0.046258
convai_agent_11985,pusr,0.079994
convai_agent_11986,pusr,0.079972
convai_agent_11987,pusr,0.08
convai_agent_11988,pusr,0.013161
convai_agent_11989,pusr,0.062568
convai_agent_11990,pusr,0.065574
convai_agent_11991,pusr,0.028592
convai_agent_11992,pusr,0.079059
convai_agent_11993,pusr,0.069981
convai_agent_11994,pusr,0.057733
convai_agent_11995,pusr,0.050662
convai_agent_11996,pusr,0.052136
convai_agent_11997,pusr,0.050448
convai_agent_11998,pusr,0.011876
convai_agent_11999,pusr,0.079474
convai_agent_12000,pusr,0.061289
convai_agent_12001,pusr,0.006226
convai_agent_12002,pusr,0.056706
convai_agent_12003,pusr,0.026219
convai_agent_12004,pusr,0.099623
convai_agent_12005,pusr,0.003978
convai_agent_12006,pusr,0.014992
convai_agent_12007,pusr,0.056499
convai_agent_12008,pusr,0.053683
convai_agent_12009,pusr,0.049993
convai_agent_12010,pusr,0.067393
convai_agent_12011,pusr,0.099935
convai_agent_12012,pusr,0.079989
convai_agent_12013,pusr,0.079947
convai_agent_12014,pusr,0.02959
convai_agent_12015,pusr,0.038684
convai_agent_12016,pusr,0.044247
convai_agent_12017,pusr,0.016954
convai_agent_12018,pusr,0.02072
convai_agent_12019,pusr,0.045791
convai_agent_12020,pusr,0.068082
convai_agent_12021,pusr,0.012511
convai_agent_12022,pusr,0.065829
convai_agent_12023,pusr,0.031439
convai_agent_12024,pusr,0.043612
convai_agent_12025,pusr,0.059781
convai_agent_12026,pusr,0.010079
convai_agent_12027,pusr,0.052656
convai_agent_12028,pusr,0.012703
convai_agent_12029,pusr,0.073787
convai_agent_12030,pusr,0.039009
convai_agent_12031,pusr,0.037698
convai_agent_12032,pusr,0.063027
convai_agent_12033,pusr,0.047221
convai_agent_12034,pusr,0.04403
convai_agent_12035,pusr,0.020736
convai_agent_12036,pusr,0.026065
convai_agent_12037,pusr,0.057105
convai_agent_12038,pusr,0.008568
convai_agent_12039,pusr,0.037785
convai_agent_12040,pusr,0.055229
convai_agent_12041,pusr,0.012583
convai_agent_12042,pusr,0.070132
convai_agent_12043,pusr,0.055198
convai_agent_12044,pusr,0.039022
convai_agent_12045,pusr,0.078678
convai_agent_12046,pusr,0.038551
convai_agent_12047,pusr,0.060322
convai_agent_12048,pusr,0.032905
convai_agent_12049,pusr,0.012747
convai_agent_12050,pusr,0.04937
convai_agent_12051,pusr,0.047877
convai_agent_12052,pusr,0.067491
convai_agent_12053,pusr,0.029726
convai_agent_12054,pusr,0.020482
convai_agent_12055,pusr,0.055371
convai_agent_12056,pusr,0.028623
convai_agent_12057,pusr,0.019911
convai_agent_12058,pusr,0.01685
convai_agent_12059,pusr,0.072943
convai_agent_12060,pusr,0.067833
convai_agent_12061,pusr,0.057289
convai_agent_12062,pusr,0.006364
convai_agent_12063,pusr,0.06764
convai_agent_12064,pusr,0.043521
convai_agent_12065,pusr,0.028429
convai_agent_12066,pusr,0.1
convai_agent_12067,pusr,0.071758
convai_agent_12068,pusr,0.037495
convai_agent_12069,pusr,0.072054
convai_agent_12070,pusr,0.019773
convai_agent_12071,pusr,0.004235
convai_agent_12072,pusr,0.065533
convai_agent_12073,pusr,0.066745
convai_agent_12074,pusr,0.024614
convai_agent_12075,pusr,0.009941
convai_agent_12076,pusr,0.010856
convai_agent_12077,pusr,0.070664
convai_agent_12078,pusr,0.028429
convai_agent_12079,pusr,0.027483
convai_agent_12080,pusr,0.063642
convai_agent_12081,pusr,0.041395
convai_agent_12082,pusr,0.063989
convai_agent_12083,pusr,0.03241
convai_agent_12084,pusr,0.076203
convai_agent_12085,pusr,0.032087
convai_agent_12086,pusr,0.1
convai_agent_12087,pusr,0.084347
convai_agent_12088,pusr,0.037395
convai_agent_12089,pusr,0.072117
convai_agent_12090,pusr,0.030377
convai_agent_12091,pusr,0.053032
convai_agent_12092,pusr,0.055883
convai_agent_12093,pusr,0.079937
convai_agent_12094,pusr,0.063964
convai_agent_12095,pusr,0.033197
convai_agent_12096,pusr,0.064334
convai_agent_12097,pusr,0.06094
convai_agent_12098,pusr,0.019583
convai_agent_12099,pusr,0.041345
convai_agent_12100,pusr,0.063367
convai_agent_12101,pusr,0.1
convai_agent_12102,pusr,0.060253
convai_agent_12103,pusr,0.079558
convai_agent_12104,pusr,0.069941
convai_agent_12105,pusr,0.062287
convai_agent_12106,pusr,0.059546
convai_agent_12107,pusr,0.067801
convai_agent_12108,pusr,0.066356
convai_agent_12109,pusr,0.033904
convai_agent_12110,pusr,0.071995
convai_agent_12111,pusr,0.0389
convai_agent_12112,pusr,0.075891
convai_agent_12113,pusr,0.053345
convai_agent_12114,pusr,0.028683
convai_agent_12115,pusr,0.035739
convai_agent_12116,pusr,0.006722
convai_agent_12117,pusr,0.061238
convai_agent_12118,pusr,0.057113
convai_agent_12119,pusr,0.071163
convai_agent_12120,pusr,0.064668
convai_agent_12121,pusr,0.029921
convai_agent_12122,pusr,0.062283
convai_agent_12123,pusr,0.058343
convai_agent_12124,pusr,0.062366
convai_agent_12125,pusr,0.059796
convai_agent_12126,pusr,0.08
convai_agent_12127,pusr,0.025714
convai_agent_12128,pusr,0.079998
convai_agent_12129,pusr,0.064341
convai_agent_12130,pusr,0.0122
convai_agent_12131,pusr,0.032613
convai_agent_12132,pusr,0.027048
convai_agent_12133,pusr,0.049801
convai_agent_12134,pusr,0.060294
convai_agent_12135,pusr,0.052491
convai_agent_12136,pusr,0.06302
convai_agent_12137,pusr,0.068843
convai_agent_12138,pusr,0.06945
convai_agent_12139,pusr,0.078752
convai_agent_12140,pusr,0.049669
convai_agent_12141,pusr,0.007807
convai_agent_12142,pusr,0.043141
convai_agent_12143,pusr,0.067656
convai_agent_12144,pusr,0.060322
convai_agent_12145,pusr,0.062237
convai_agent_12146,pusr,0.068767
convai_agent_12147,pusr,0.02379
convai_agent_12148,pusr,0.036413
convai_agent_12149,pusr,0.070278
convai_agent_12150,pusr,0.048004
convai_agent_12151,pusr,0.053074
convai_agent_12152,pusr,0.099781
convai_agent_12153,pusr,0.030436
convai_agent_12154,pusr,0.046098
convai_agent_12155,pusr,0.028218
convai_agent_12156,pusr,0.047546
convai_agent_12157,pusr,0.084178
convai_agent_12158,pusr,0.058423
convai_agent_12159,pusr,0.052849
convai_agent_12160,pusr,0.004875
convai_agent_12161,pusr,0.06398
convai_agent_12162,pusr,0.042615
convai_agent_12163,pusr,0.049433
convai_agent_12164,pusr,0.054897
convai_agent_12165,pusr,0.045692
convai_agent_12166,pusr,0.030203
convai_agent_12167,pusr,0.074054
convai_agent_12168,pusr,0.073501
convai_agent_12169,pusr,0.053285
convai_agent_12170,pusr,0.071965
convai_agent_12171,pusr,0.026671
convai_agent_12172,pusr,0.050819
convai_agent_12173,pusr,0.063556
convai_agent_12174,pusr,0.079609
convai_agent_12175,pusr,0.03264
convai_agent_12176,pusr,0.058323
convai_agent_12177,pusr,0.037427
convai_agent_12178,pusr,0.078576
convai_agent_12179,pusr,0.04767
convai_agent_12180,pusr,0.03434
convai_agent_12181,pusr,0.01306
convai_agent_12182,pusr,0.079441
convai_agent_12183,pusr,0.052732
convai_agent_12184,pusr,0.024907
convai_agent_12185,pusr,0.031844
convai_agent_12186,pusr,0.067298
convai_agent_12187,pusr,0.079495
convai_agent_12188,pusr,0.056454
convai_agent_12189,pusr,0.079979
convai_agent_12190,pusr,0.08
convai_agent_12191,pusr,0.054811
convai_agent_12192,pusr,0.065855
convai_agent_12193,pusr,0.070336
convai_agent_12194,pusr,0.061299
convai_agent_12195,pusr,0.042972
convai_agent_12196,pusr,0.067762
convai_agent_12197,pusr,0.064806
convai_agent_12198,pusr,0.050784
convai_agent_12199,pusr,0.031175
convai_agent_12200,pusr,0.033468
convai_agent_12201,pusr,0.061624
convai_agent_12202,pusr,0.015757
convai_agent_12203,pusr,0.061017
convai_agent_12204,pusr,0.011703
convai_agent_12205,pusr,0.049107
convai_agent_12206,pusr,0.027811
convai_agent_12207,pusr,0.036658
convai_agent_12208,pusr,0.021403
convai_agent_12209,pusr,0.0118
convai_agent_12210,pusr,0.030116
convai_agent_12211,pusr,0.020638
convai_agent_12212,pusr,0.028749
convai_agent_12213,pusr,0.029767
convai_agent_12214,pusr,0.04468
convai_agent_12215,pusr,0.057581
convai_agent_12216,pusr,0.05884
convai_agent_12217,pusr,0.053283
convai_agent_12218,pusr,0.053695
convai_agent_12219,pusr,0.041197
convai_agent_12220,pusr,0.073895
convai_agent_12221,pusr,0.068926
convai_agent_12222,pusr,0.063719
convai_agent_12223,pusr,0.057607
convai_agent_12224,pusr,0.026099
convai_agent_12225,pusr,0.043112
convai_agent_12226,pusr,0.026563
convai_agent_12227,pusr,0.036126
convai_agent_12228,pusr,0.019116
convai_agent_12229,pusr,0.067127
convai_agent_12230,pusr,0.062563
convai_agent_12231,pusr,0.006111
convai_agent_12232,pusr,0.04054
convai_agent_12233,pusr,0.069654
convai_agent_12234,pusr,0.007841
convai_agent_12235,pusr,0.030461
convai_agent_12236,pusr,0.004202
convai_agent_12237,pusr,0.050403
convai_agent_12238,pusr,0.022233
convai_agent_12239,pusr,0.006411
convai_agent_12240,pusr,0.063796
convai_agent_12241,pusr,0.060405
convai_agent_12242,pusr,0.062931
convai_agent_12243,pusr,0.066077
convai_agent_12244,pusr,0.065462
convai_agent_12245,pusr,0.039373
convai_agent_12246,pusr,0.079963
convai_agent_12247,pusr,0.061787
convai_agent_12248,pusr,0.07774
convai_agent_12249,pusr,0.024023
convai_agent_12250,pusr,0.027603
convai_agent_12251,pusr,0.079833
convai_agent_12252,pusr,0.06374
convai_agent_12253,pusr,0.063037
convai_agent_12254,pusr,0.038308
convai_agent_12255,pusr,0.077027
convai_agent_12256,pusr,0.063032
convai_agent_12257,pusr,0.057013
convai_agent_12258,pusr,0.065607
convai_agent_12259,pusr,0.007378
convai_agent_12260,pusr,0.014612
convai_agent_12261,pusr,0.054002
convai_agent_12262,pusr,0.040733
convai_agent_12263,pusr,0.035407
convai_agent_12264,pusr,0.076571
convai_agent_12265,pusr,0.04054
convai_agent_12266,pusr,0.048063
convai_agent_12267,pusr,0.026586
convai_agent_12268,pusr,0.068317
convai_agent_12269,pusr,0.060104
convai_agent_12270,pusr,0.072087
convai_agent_12271,pusr,0.052072
convai_agent_12272,pusr,0.032047
convai_agent_12273,pusr,0.032561
convai_agent_12274,pusr,0.003305
convai_agent_12275,pusr,0.047886
convai_agent_12276,pusr,0.07423
convai_agent_12277,pusr,0.056842
convai_agent_12278,pusr,0.035961
convai_agent_12279,pusr,0.1
convai_agent_12280,pusr,0.072025
convai_agent_12281,pusr,0.061313
convai_agent_12282,pusr,0.031372
convai_agent_12283,pusr,0.020205
convai_agent_12284,pusr,0.064119
convai_agent_12285,pusr,0.022099
convai_agent_12286,pusr,0.029131
convai_agent_12287,pusr,0.099975
convai_agent_12288,pusr,0.051209
convai_agent_12289,pusr,0.050395
convai_agent_12290,pusr,0.04735
convai_agent_12291,pusr,0.043465
convai_agent_12292,pusr,0.079593
convai_agent_12293,pusr,0.054455
convai_agent_12294,pusr,0.036148
convai_agent_12295,pusr,0.007283
convai_agent_12296,pusr,0.07324
convai_agent_12297,pusr,0.046189
convai_agent_12298,pusr,0.037617
convai_agent_12299,pusr,0.014809
convai_agent_12300,pusr,0.056431
convai_agent_12301,pusr,0.0284
convai_agent_12302,pusr,0.03146
convai_agent_12303,pusr,0.064244
convai_agent_12304,pusr,0.06703
convai_agent_12305,pusr,0.06946
convai_agent_12306,pusr,0.064711
convai_agent_12307,pusr,0.08
convai_agent_12308,pusr,0.079801
convai_agent_12309,pusr,0.078192
convai_agent_12310,pusr,0.090483
convai_agent_12311,pusr,0.063691
convai_agent_12312,pusr,0.027496
convai_agent_12313,pusr,0.035984
convai_agent_12314,pusr,0.073083
convai_agent_12315,pusr,0.06284
convai_agent_12316,pusr,0.061768
convai_agent_12317,pusr,0.013899
convai_agent_12318,pusr,0.063885
convai_agent_12319,pusr,0.045462
convai_agent_12320,pusr,0.03682
convai_agent_12321,pusr,0.065178
convai_agent_12322,pusr,0.011888
convai_agent_12323,pusr,0.066664
convai_agent_12324,pusr,0.055115
convai_agent_12325,pusr,0.037924
convai_agent_12326,pusr,0.044209
convai_agent_12327,pusr,0.009668
convai_agent_12328,pusr,0.06228
convai_agent_12329,pusr,0.034334
convai_agent_12330,pusr,0.061849
convai_agent_12331,pusr,0.022037
convai_agent_12332,pusr,0.049625
convai_agent_12333,pusr,0.079813
convai_agent_12334,pusr,0.040649
convai_agent_12335,pusr,0.023933
convai_agent_12336,pusr,0.029296
convai_agent_12337,pusr,0.017699
convai_agent_12338,pusr,0.1
convai_agent_12339,pusr,0.007071
convai_agent_12340,pusr,0.013961
convai_agent_12341,pusr,0.063957
convai_agent_12342,pusr,0.01619
convai_agent_12343,pusr,0.07317
convai_agent_12344,pusr,0.020348
convai_agent_12345,pusr,0.060718
convai_agent_12346,pusr,0.075463
convai_agent_12347,pusr,0.074999
convai_agent_12348,pusr,0.049228
convai_agent_12349,pusr,0.009158
convai_agent_12350,pusr,0.016118
convai_agent_12351,pusr,0.07867
convai_agent_12352,pusr,0.036745
convai_agent_12353,pusr,0.055039
convai_agent_12354,pusr,0.027432
convai_agent_12355,pusr,0.074537
convai_agent_12356,pusr,0.055279
convai_agent_12357,pusr,0.050743
convai_agent_12358,pusr,0.068692
convai_agent_12359,pusr,0.067979
convai_agent_12360,pusr,0.059993
convai_agent_12361,pusr,0.062538
convai_agent_12362,pusr,0.055828
convai_agent_12363,pusr,0.043103
convai_agent_12364,pusr,0.08
convai_agent_12365,pusr,0.046067
convai_agent_12366,pusr,0.017359
convai_agent_12367,pusr,0.063831
convai_agent_12368,pusr,0.003036
convai_agent_12369,pusr,0.072196
convai_agent_12370,pusr,0.05383
convai_agent_12371,pusr,0.015418
convai_agent_12372,pusr,0.064873
convai_agent_12373,pusr,0.060277
convai_agent_12374,pusr,0.003659
convai_agent_12375,pusr,0.036916
convai_agent_12376,pusr,0.0039
convai_agent_12377,pusr,0.039776
convai_agent_12378,pusr,0.070343
convai_agent_12379,pusr,0.020479
convai_agent_12380,pusr,0.03445
convai_agent_12381,pusr,0.007792
convai_agent_12382,pusr,0.043629
convai_agent_12383,pusr,0.060687
convai_agent_12384,pusr,0.028982
convai_agent_12385,pusr,0.073494
convai_agent_12386,pusr,0.051494
convai_agent_12387,pusr,0.059885
convai_agent_12388,pusr,0.075626
convai_agent_12389,pusr,0.072059
convai_agent_12390,pusr,0.056425
convai_agent_12391,pusr,0.029446
convai_agent_12392,pusr,0.010599
convai_agent_12393,pusr,0.036834
convai_agent_12394,pusr,0.018646
convai_agent_12395,pusr,0.063245
convai_agent_12396,pusr,0.079376
convai_agent_12397,pusr,0.0129
convai_agent_12398,pusr,0.064762
convai_agent_12399,pusr,0.015141
convai_agent_12400,pusr,0.066834
convai_agent_12401,pusr,0.051733
convai_agent_12402,pusr,0.059609
convai_agent_12403,pusr,0.036103
convai_agent_12404,pusr,0.074317
convai_agent_12405,pusr,0.048342
convai_agent_12406,pusr,0.045248
convai_agent_12407,pusr,0.063443
convai_agent_12408,pusr,0.060935
convai_agent_12409,pusr,0.059107
convai_agent_12410,pusr,0.013978
convai_agent_12411,pusr,0.012176
convai_agent_12412,pusr,0.053158
convai_agent_12413,pusr,0.017134
convai_agent_12414,pusr,0.038381
convai_agent_12415,pusr,0.065182
convai_agent_12416,pusr,0.004633
convai_agent_12417,pusr,0.069879
convai_agent_12418,pusr,0.07965
convai_agent_12419,pusr,0.015643
convai_agent_12420,pusr,0.078313
convai_agent_12421,pusr,0.048104
convai_agent_12422,pusr,0.051278
convai_agent_12423,pusr,0.05516
convai_agent_12424,pusr,0.06236
convai_agent_12425,pusr,0.020265
convai_agent_12426,pusr,0.077119
convai_agent_12427,pusr,0.059315
convai_agent_12428,pusr,0.038427
convai_agent_12429,pusr,0.1
convai_agent_12430,pusr,0.056741
convai_agent_12431,pusr,0.046163
convai_agent_12432,pusr,0.040073
convai_agent_12433,pusr,0.020083
convai_agent_12434,pusr,0.07998
convai_agent_12435,pusr,0.010222
convai_agent_12436,pusr,0.004919
convai_agent_12437,pusr,0.044138
convai_agent_12438,pusr,0.08
convai_agent_12439,pusr,0.032069
convai_agent_12440,pusr,0.044227
convai_agent_12441,pusr,0.015585
convai_agent_12442,pusr,0.029644
convai_agent_12443,pusr,0.047368
convai_agent_12444,pusr,0.034032
convai_agent_12445,pusr,0.051821
convai_agent_12446,pusr,0.079999
convai_agent_12447,pusr,0.049207
convai_agent_12448,pusr,0.021494
convai_agent_12449,pusr,0.062669
convai_agent_12450,pusr,0.062245
convai_agent_12451,pusr,0.03904
convai_agent_12452,pusr,0.072949
convai_agent_12453,pusr,0.029773
convai_agent_12454,pusr,0.035798
convai_agent_12455,pusr,0.021091
convai_agent_12456,pusr,0.011465
convai_agent_12457,pusr,0.009445
convai_agent_12458,pusr,0.079911
convai_agent_12459,pusr,0.057017
convai_agent_12460,pusr,0.079456
convai_agent_12461,pusr,0.073637
convai_agent_12462,pusr,0.005389
convai_agent_12463,pusr,0.060024
convai_agent_12464,pusr,0.013946
convai_agent_12465,pusr,0.051003
convai_agent_12466,pusr,0.070875
convai_agent_12467,pusr,0.035669
convai_agent_12468,pusr,0.053508
convai_agent_12469,pusr,0.077854
convai_agent_12470,pusr,0.037484
convai_agent_12471,pusr,0.036096
convai_agent_12472,pusr,0.08
convai_agent_12473,pusr,0.066683
convai_agent_12474,pusr,0.056945
convai_agent_12475,pusr,0.06
convai_agent_12476,pusr,0.073201
convai_agent_12477,pusr,0.079257
convai_agent_12478,pusr,0.019794
convai_agent_12479,pusr,0.076151
convai_agent_12480,pusr,0.025337
convai_agent_12481,pusr,0.043377
convai_agent_12482,pusr,0.001884
convai_agent_12483,pusr,0.01233
convai_agent_12484,pusr,0.063816
convai_agent_12485,pusr,0.072897
convai_agent_12486,pusr,0.08
convai_agent_12487,pusr,0.068993
convai_agent_12488,pusr,0.051916
convai_agent_12489,pusr,0.021325
convai_agent_12490,pusr,0.025636
convai_agent_12491,pusr,0.053663
convai_agent_12492,pusr,0.006494
convai_agent_12493,pusr,0.043475
convai_agent_12494,pusr,0.078084
